municipio,ano,risk_norm_without_GDP,risk_norm_without_GDP_lag1,hazard_index,hazard_index_lag1,hazard_index_lag2,risk_norm_without_GDP_lag2,risk_mean_3yr_without_GDP,climate_risk_index_without_GDP,vulnerability_index_without_GDP,real_gdp,va_industrial_2010,va_agro_2010,log_real_gdp,log_va_industrial_2010,log_va_agro_2010,gdp_growth_log,va_industrial_growth_log,va_agro_growth_log,growth_effect_0_1_risk_lag1_log_points,growth_effect_0_1_risk_lag1_percent_points,impact_note
CELSO RAMOS,2021,0.023127530719034013,0.019216332848087634,0.669230663265459,0.7110718061932008,0.5298747898334555,0.06176200219987686,0.03470195525566617,0.004830477143210355,0.04772793401770385,75242.74919154536,1586.6779761493367,8765.707277473446,11.228474821710027,7.369397786357165,9.078602487479541,0.020814029640666476,-0.07719402318221213,0.012098258542105,-0.005601387790995002,-0.5601387790995003,GDP growth model uses lagged risk_norm_without_GDP and controls for industrial value-added growth at 2010 prices.
CERRO NEGRO,2002,0.00418665101357162,,0.47542445606901,,,,,0.00042113602420282053,0.10966980138959989,74900.09516853429,2354.1991746418,14887.4300499583,11.223910440112437,7.76395589538865,9.608272515077088,,,,-0.005601387790995002,-0.5601387790995003,GDP growth model uses lagged risk_norm_without_GDP and controls for industrial value-added growth at 2010 prices.
CERRO NEGRO,2003,0.011431443274467656,0.00418665101357162,0.4765129357414652,0.47542445606901,,,,0.0010758346388724878,0.0801128726312063,68642.74148701038,2205.0441149362,12512.9618042591,11.136670673443083,7.6985027944546,9.434520330375708,-0.08723976666935407,-0.06545310093404932,-0.17375218470137987,-0.005601387790995002,-0.5601387790995003,GDP growth model uses lagged risk_norm_without_GDP and controls for industrial value-added growth at 2010 prices.
CERRO NEGRO,2004,0.008377229836317512,0.011431443274467656,0.5950177076269091,0.4765129357414652,0.47542445606901,0.00418665101357162,0.007998441374785595,0.0008164789916193497,0.04997805793006545,56292.64149255714,757.667324892,10020.5999825617,10.938319103854788,6.630244403937246,9.212398251345382,-0.19835156958829536,-1.0682583905173546,-0.222122079030326,-0.005601387790995002,-0.5601387790995003,GDP growth model uses lagged risk_norm_without_GDP and controls for industrial value-added growth at 2010 prices.
CERRO NEGRO,2005,0.013917014669211636,0.008377229836317512,0.5276500855215973,0.5950177076269091,0.4765129357414652,0.011431443274467656,0.011241895926665602,0.00133906939261845,0.07033706778965941,58428.81627187835,916.8089544906,9802.8027725871,10.97556447643309,6.820899113027306,9.190423620972025,0.03724537257830285,0.19065470909005988,-0.02197463037335723,-0.005601387790995002,-0.5601387790995003,GDP growth model uses lagged risk_norm_without_GDP and controls for industrial value-added growth at 2010 prices.
CERRO NEGRO,2006,0.011054164158988952,0.013917014669211636,0.4776316397723762,0.5276500855215973,0.5950177076269091,0.008377229836317512,0.011116136221506034,0.001357844836132074,0.046020782033625,55927.74666451661,1488.8291658024,7470.3697725472,10.93181589850978,7.305745295277479,8.918699777912064,-0.043748577923309995,0.4848461822501733,-0.2717238430599611,-0.005601387790995002,-0.5601387790995003,GDP growth model uses lagged risk_norm_without_GDP and controls for industrial value-added growth at 2010 prices.
CERRO NEGRO,2007,0.015801045454367675,0.011054164158988952,0.4173801189345123,0.4776316397723762,0.5276500855215973,0.013917014669211636,0.013590741427522755,0.0020322266717753036,0.069405173411613,68031.58529463575,2213.046037062,9693.3911817455,11.127727365943326,7.702125142845063,9.179199610816989,0.19591146743354493,0.3963798475675846,0.26049983290492484,-0.005601387790995002,-0.5601387790995003,GDP growth model uses lagged risk_norm_without_GDP and controls for industrial value-added growth at 2010 prices.
CERRO NEGRO,2008,0.022668974564433265,0.015801045454367675,0.4920224521361068,0.4173801189345123,0.4776316397723762,0.011054164158988952,0.01650806139259663,0.0025970741946499953,0.0815055251872676,76923.8512150012,1454.160597322,12401.1391918985,11.250571266247093,7.2821841040724875,9.425543617687705,0.12284390030376713,-0.41994103877257594,0.24634400687071611,-0.005601387790995002,-0.5601387790995003,GDP growth model uses lagged risk_norm_without_GDP and controls for industrial value-added growth at 2010 prices.
CERRO NEGRO,2009,0.015038810763005018,0.022668974564433265,0.6182158786554344,0.4920224521361068,0.4173801189345123,0.015801045454367675,0.017836276927268652,0.0022639533879676246,0.0555834958226473,74152.94088219471,1324.9331944656983,11923.314516807925,11.213885008036431,7.189117317878058,9.386250965457451,-0.03668625821066129,-0.09306678619442987,-0.039292652230253466,-0.005601387790995002,-0.5601387790995003,GDP growth model uses lagged risk_norm_without_GDP and controls for industrial value-added growth at 2010 prices.
CERRO NEGRO,2010,0.0085773717033627,0.015038810763005018,0.4150895486084985,0.6182158786554344,0.4920224521361068,0.022668974564433265,0.01542838567693366,0.001269554952995814,0.08580013841893275,73586.93732125257,1752.0,11999.0,11.206222806916966,7.468513271496337,9.392578591964389,-0.007662201119465806,0.2793959536182795,0.006327626506937634,-0.005601387790995002,-0.5601387790995003,GDP growth model uses lagged risk_norm_without_GDP and controls for industrial value-added growth at 2010 prices.
CERRO NEGRO,2011,0.017625316668630014,0.0085773717033627,0.5379420300457362,0.4150895486084985,0.6182158786554344,0.015038810763005018,0.013747166378332579,0.002288140898540192,0.1422957246246054,86611.34638384769,2129.8282711609727,16411.771641278116,11.369186106566781,7.663796631585104,9.705754139334037,0.1629632996498156,0.19528336008876668,0.3131755473696476,-0.005601387790995002,-0.5601387790995003,GDP growth model uses lagged risk_norm_without_GDP and controls for industrial value-added growth at 2010 prices.
CERRO NEGRO,2012,0.030464437389990818,0.017625316668630014,0.5535950105082672,0.5379420300457362,0.4150895486084985,0.0085773717033627,0.018889041920661178,0.0037531254002168704,0.14707756583554923,89701.32801196586,3031.923490177271,15521.395627570413,11.404240852975933,8.016952512333479,9.649974714151105,0.03505474640915196,0.3531558807483748,-0.055779425182931774,-0.005601387790995002,-0.5601387790995003,GDP growth model uses lagged risk_norm_without_GDP and controls for industrial value-added growth at 2010 prices.
CERRO NEGRO,2013,0.041901749461745436,0.030464437389990818,0.526824652368107,0.5535950105082672,0.5379420300457362,0.017625316668630014,0.029997167840122088,0.005666497948968262,0.1824041071184943,110933.62695210228,3047.0099183509305,21691.051024500815,11.616687346061385,8.021916034100506,9.984655059285977,0.2124464930854515,0.004963521767027856,0.3346803451348723,-0.005601387790995002,-0.5601387790995003,GDP growth model uses lagged risk_norm_without_GDP and controls for industrial value-added growth at 2010 prices.
CERRO NEGRO,2014,0.03838113314897998,0.041901749461745436,0.5473712662855722,0.526824652368107,0.5535950105082672,0.030464437389990818,0.03691577333357208,0.005174688650825368,0.17023516383655932,96237.2151917272,2198.287336481619,18713.474212035475,11.474571414150594,7.695433852753391,9.836999089472124,-0.14211593191079075,-0.3264821813471155,-0.14765596981385265,-0.005601387790995002,-0.5601387790995003,GDP growth model uses lagged risk_norm_without_GDP and controls for industrial value-added growth at 2010 prices.
CERRO NEGRO,2015,0.05840926078648127,0.03838113314897998,0.4628998184148108,0.5473712662855722,0.526824652368107,0.041901749461745436,0.04623071446573556,0.005838145068749426,0.27887452618411407,113126.42669776017,2579.2640312639937,24637.766441688444,11.636261292615607,7.855259378021516,10.112035765879961,0.1616898784650136,0.15982552526812466,0.27503667640783647,-0.005601387790995002,-0.5601387790995003,GDP growth model uses lagged risk_norm_without_GDP and controls for industrial value-added growth at 2010 prices.
CERRO NEGRO,2016,0.0361863333040923,0.05840926078648127,0.4553146137629078,0.4628998184148108,0.5473712662855722,0.03838113314897998,0.044325575746517853,0.0061257603100135834,0.28271691131659427,131862.56670160193,3309.5818850266774,30147.835906099826,11.78951549783202,8.104577141669168,10.313868422003736,0.1532542052164132,0.24931776364765224,0.20183265612377532,-0.005601387790995002,-0.5601387790995003,GDP growth model uses lagged risk_norm_without_GDP and controls for industrial value-added growth at 2010 prices.
CERRO NEGRO,2017,0.047340463190867293,0.0361863333040923,0.469085636257995,0.4553146137629078,0.4628998184148108,0.05840926078648127,0.04731201909381361,0.005787624057570503,0.20246100999904948,108191.5797869854,1934.2735422379276,21857.719370053394,11.591658821543636,7.567487104604262,9.99230942737908,-0.1978566762883851,-0.5370900370649059,-0.321558994624656,-0.005601387790995002,-0.5601387790995003,GDP growth model uses lagged risk_norm_without_GDP and controls for industrial value-added growth at 2010 prices.
CERRO NEGRO,2018,0.027486543028758276,0.047340463190867293,0.5060503152710201,0.469085636257995,0.4553146137629078,0.0361863333040923,0.03700444650790596,0.005325378462851079,0.23001901726348745,116021.2780364458,2174.932966881365,24494.055251951224,11.6615288846157,7.684753123223184,10.106185724312796,0.06987006307206478,0.11726601861892227,0.11387629693371615,-0.005601387790995002,-0.5601387790995003,GDP growth model uses lagged risk_norm_without_GDP and controls for industrial value-added growth at 2010 prices.
CERRO NEGRO,2019,0.04919832243717402,0.027486543028758276,0.4835150519362,0.5060503152710201,0.469085636257995,0.047340463190867293,0.041341776218933195,0.005543141420711435,0.1967748774692148,110086.2029232609,2174.4334796050084,22035.382998229772,11.609019000809816,7.684523440447682,10.000404758483317,-0.05250988380588417,-0.00022968277550194927,-0.10578096582947971,-0.005601387790995002,-0.5601387790995003,GDP growth model uses lagged risk_norm_without_GDP and controls for industrial value-added growth at 2010 prices.
CERRO NEGRO,2020,0.01138809369122681,0.04919832243717402,0.597579654414989,0.4835150519362,0.5060503152710201,0.027486543028758276,0.02935765305238637,0.002576415624618921,0.11705574303824055,101260.5262382185,1849.6337171252349,20019.316602813953,11.525451942411626,7.522742907726499,9.904452916562995,-0.08356705839818979,-0.16178053272118298,-0.09595184192032136,-0.005601387790995002,-0.5601387790995003,GDP growth model uses lagged risk_norm_without_GDP and controls for industrial value-added growth at 2010 prices.
CERRO NEGRO,2021,0.008321651872839085,0.01138809369122681,0.5645629100172278,0.597579654414989,0.4835150519362,0.04919832243717402,0.022969356000413305,0.0017793379905777366,0.259212332265908,161457.42408800172,2335.9036753901973,39698.69229940219,11.991996758950824,7.756154108247851,10.589073526571104,0.4665448165391979,0.23341120052135178,0.6846206100081087,-0.005601387790995002,-0.5601387790995003,GDP growth model uses lagged risk_norm_without_GDP and controls for industrial value-added growth at 2010 prices.
CHAPADAO DO LAGEADO,2002,0.0,,0.3872297240868947,,,,,0.0,0.3735113172684766,70625.39991077676,1991.0095745798,15794.461776203,11.165145130886186,7.596397112982719,9.66741463707491,,,,-0.005601387790995002,-0.5601387790995003,GDP growth model uses lagged risk_norm_without_GDP and controls for industrial value-added growth at 2010 prices.
CHAPADAO DO LAGEADO,2003,0.0,0.0,0.3384611099219495,0.3872297240868947,,,,0.0,0.26719463577214947,74914.46037695378,1674.95667822,16540.8780209862,11.224102213313797,7.42354258017544,9.713590051871654,0.058957082427610885,-0.17285453280727836,0.04617541479674436,-0.005601387790995002,-0.5601387790995003,GDP growth model uses lagged risk_norm_without_GDP and controls for industrial value-added growth at 2010 prices.
CHAPADAO DO LAGEADO,2004,0.0,0.0,0.3930103746455982,0.3384611099219495,0.3872297240868947,0.0,0.0,0.0,0.3725812649710079,85168.41569714533,1814.7095011015,21061.1730042175,11.352385936308307,7.5036806793993325,9.955186482342839,0.12828372299451019,0.08013809922389203,0.2415964304711853,-0.005601387790995002,-0.5601387790995003,GDP growth model uses lagged risk_norm_without_GDP and controls for industrial value-added growth at 2010 prices.
CHAPADAO DO LAGEADO,2005,0.0,0.0,0.4896795280107663,0.3930103746455982,0.3384611099219495,0.0,0.0,0.0,0.4285602042188178,81644.84219782519,1643.378709591,19507.2631491672,11.310133926750234,7.404509590314594,9.87854214439047,-0.042252009558072956,-0.09917108908473882,-0.07664433795236825,-0.005601387790995002,-0.5601387790995003,GDP growth model uses lagged risk_norm_without_GDP and controls for industrial value-added growth at 2010 prices.
CHAPADAO DO LAGEADO,2006,0.0,0.0,0.3969672070763639,0.4896795280107663,0.3930103746455982,0.0,0.0,0.0,0.4284181132484267,75206.24588297347,1892.83497586,16661.2827000053,11.227989563443328,7.545830971424067,9.720842905554477,-0.08214436330690589,0.14132138110947334,-0.15769923883599368,-0.005601387790995002,-0.5601387790995003,GDP growth model uses lagged risk_norm_without_GDP and controls for industrial value-added growth at 2010 prices.
CHAPADAO DO LAGEADO,2007,0.0,0.0,0.3681367675590997,0.3969672070763639,0.4896795280107663,0.0,0.0,0.0,0.4320405089246266,85611.39022197963,2872.4598865674,19311.2560628355,11.357573616618575,7.962924044983942,9.86844342057976,0.1295840531752468,0.417093073559875,0.14760051502528349,-0.005601387790995002,-0.5601387790995003,GDP growth model uses lagged risk_norm_without_GDP and controls for industrial value-added growth at 2010 prices.
CHAPADAO DO LAGEADO,2008,0.013621932244387349,0.0,0.3748582322844878,0.3681367675590997,0.3969672070763639,0.0,0.0045406440814624496,0.0015605985446150031,0.3678302820022825,93563.0343030894,2585.4431703468,20775.7992187901,11.446390651799941,7.8576522114542335,9.941544089202226,0.08881703518136597,-0.10527183352970848,0.073100668622466,-0.005601387790995002,-0.5601387790995003,GDP growth model uses lagged risk_norm_without_GDP and controls for industrial value-added growth at 2010 prices.
CHAPADAO DO LAGEADO,2009,0.01323185874726035,0.013621932244387349,0.3755425015768853,0.3748582322844878,0.3681367675590997,0.0,0.008951263663882566,0.001991933531982506,0.2374083339301594,95330.4034536358,2553.369617812373,20226.373766577417,11.46510406765779,7.845169184597035,9.914742663801775,0.01871341585784947,-0.012483026857198709,-0.026801425400451606,-0.005601387790995002,-0.5601387790995003,GDP growth model uses lagged risk_norm_without_GDP and controls for industrial value-added growth at 2010 prices.
CHAPADAO DO LAGEADO,2010,0.042868989047976064,0.01323185874726035,0.4146193481374708,0.3755425015768853,0.3748582322844878,0.013621932244387349,0.023240926679874586,0.006345129867048264,0.5012158320905632,127993.87123660684,4158.0,30955.0,11.759737660791416,8.332789468417959,10.340289815953332,0.294633593133625,0.4876202838209238,0.42554715215155703,-0.005601387790995002,-0.5601387790995003,GDP growth model uses lagged risk_norm_without_GDP and controls for industrial value-added growth at 2010 prices.
CHAPADAO DO LAGEADO,2011,0.0,0.042868989047976064,0.498837715494109,0.4146193481374708,0.3755425015768853,0.01323185874726035,0.018700282598412138,0.0,0.40743105054115597,106185.71840015656,4171.029098008355,22548.298957449326,11.572944900405677,8.335918070439298,10.023414907826064,-0.1867927603857389,0.003128602021339688,-0.31687490812726793,-0.005601387790995002,-0.5601387790995003,GDP growth model uses lagged risk_norm_without_GDP and controls for industrial value-added growth at 2010 prices.
CHAPADAO DO LAGEADO,2012,0.03049303109281471,0.0,0.3579188346210971,0.498837715494109,0.4146193481374708,0.042868989047976064,0.02445400671359692,0.0037566480568469863,0.50144885644229,128745.10599208204,4662.918721705636,25773.487835399734,11.765589806091535,8.447396866183674,10.157101639284395,0.19264490568585835,0.11147879574437525,0.1336867314583312,-0.005601387790995002,-0.5601387790995003,GDP growth model uses lagged risk_norm_without_GDP and controls for industrial value-added growth at 2010 prices.
CHAPADAO DO LAGEADO,2013,0.04340431159376514,0.03049303109281471,0.4102794601289422,0.3579188346210971,0.498837715494109,0.0,0.024632447562193283,0.005869693885860115,0.41667186319661825,131597.96285035746,4122.612375168283,26890.85698438115,11.787506817893034,8.32424231304787,10.19954161875809,0.02191701180149863,-0.12315455313580337,0.04243997947369493,-0.005601387790995002,-0.5601387790995003,GDP growth model uses lagged risk_norm_without_GDP and controls for industrial value-added growth at 2010 prices.
CHAPADAO DO LAGEADO,2014,0.0722367186146271,0.04340431159376514,0.5147472845471373,0.4102794601289422,0.3579188346210971,0.03049303109281471,0.048711353767068984,0.00973922595086046,0.3691703748526575,106699.90006043413,3310.709250379029,22893.90855292183,11.577775500648677,8.104917720456474,10.038626152101694,-0.20973131724435667,-0.2193245925913967,-0.16091546665639633,-0.005601387790995002,-0.5601387790995003,GDP growth model uses lagged risk_norm_without_GDP and controls for industrial value-added growth at 2010 prices.
CHAPADAO DO LAGEADO,2015,0.06336018164374112,0.0722367186146271,0.3718910265784031,0.5147472845471373,0.4102794601289422,0.04340431159376514,0.0596670706173778,0.006333001428843442,0.3777720680347445,96876.61096867868,2178.0756616044787,20577.87729915113,11.481193395871484,7.686197041918206,9.931971860198137,-0.09658210477719287,-0.4187206785382678,-0.10665429190355624,-0.005601387790995002,-0.5601387790995003,GDP growth model uses lagged risk_norm_without_GDP and controls for industrial value-added growth at 2010 prices.
CHAPADAO DO LAGEADO,2016,0.0400129136334759,0.06336018164374112,0.3936273611191667,0.3718910265784031,0.5147472845471373,0.0722367186146271,0.05853660463061471,0.006773538400925211,0.31442243506929896,112649.35319036554,2566.083711890533,25709.05031101996,11.632035204080617,7.850136168139368,10.15459836107205,0.15084180820913318,0.16393912622116247,0.222626500873913,-0.005601387790995002,-0.5601387790995003,GDP growth model uses lagged risk_norm_without_GDP and controls for industrial value-added growth at 2010 prices.
CHAPADAO DO LAGEADO,2017,0.09368047287236447,0.0400129136334759,0.3881101044047852,0.3936273611191667,0.3718910265784031,0.06336018164374112,0.06568452271652715,0.011452937338924767,0.3794067707369157,123452.7436974556,2530.2819035602124,28219.83326396283,11.723613719698125,7.836085999846436,10.247780316954298,0.09157851561750796,-0.014050168292932597,0.09318195588224754,-0.005601387790995002,-0.5601387790995003,GDP growth model uses lagged risk_norm_without_GDP and controls for industrial value-added growth at 2010 prices.
CHAPADAO DO LAGEADO,2018,0.04875623901051591,0.09368047287236447,0.3807025901028965,0.3881101044047852,0.3936273611191667,0.0400129136334759,0.060816541838785425,0.009432965344975381,0.35529675499664004,119209.51783533634,2518.096865263831,26594.616520718984,11.688637878037618,7.831258682992186,10.188464087847755,-0.03497584166050771,-0.004827316854249197,-0.05931622910654255,-0.005601387790995002,-0.5601387790995003,GDP growth model uses lagged risk_norm_without_GDP and controls for industrial value-added growth at 2010 prices.
CHAPADAO DO LAGEADO,2019,0.05713033577344056,0.04875623901051591,0.3095641213093253,0.3807025901028965,0.3881101044047852,0.09368047287236447,0.06652234921877365,0.006436835951252426,0.27954489365210927,110389.90605960236,2178.9284325344242,23238.906645080915,11.611773978025555,7.686588490226452,10.053583163606165,-0.07686390001206256,-0.14467019276573456,-0.1348809242415907,-0.005601387790995002,-0.5601387790995003,GDP growth model uses lagged risk_norm_without_GDP and controls for industrial value-added growth at 2010 prices.
CHAPADAO DO LAGEADO,2020,0.051380838684060064,0.05713033577344056,0.5862672909403375,0.3095641213093253,0.3807025901028965,0.04875623901051591,0.05242247115600551,0.011624280514448054,0.2689069183271796,126596.63139475702,2650.1741875614634,29419.99421675659,11.748761180081944,7.8823806479753395,10.289429797580175,0.13698720205638892,0.1957921577488877,0.23584663397400973,-0.005601387790995002,-0.5601387790995003,GDP growth model uses lagged risk_norm_without_GDP and controls for industrial value-added growth at 2010 prices.
CHAPADAO DO LAGEADO,2021,0.020289322419396804,0.051380838684060064,0.4022522739183115,0.5862672909403375,0.3095641213093253,0.05713033577344056,0.04293349895896581,0.004245589980731953,0.19834244825652114,111810.88742282474,2156.1828690302405,24206.758791173877,11.624564217992349,7.676094747091655,10.094387162042379,-0.12419696208959508,-0.20628590088368437,-0.19504263553779566,-0.005601387790995002,-0.5601387790995003,GDP growth model uses lagged risk_norm_without_GDP and controls for industrial value-added growth at 2010 prices.
CHAPECO,2002,0.09786114798556099,,0.7182339020362927,,,,,0.009843871546246804,0.07574673429803426,6920071.832389237,647044.322859862,128575.550961194,15.749936707943045,13.38017007632965,11.764271955768635,,,,-0.005601387790995002,-0.5601387790995003,GDP growth model uses lagged risk_norm_without_GDP and controls for industrial value-added growth at 2010 prices.
CHAPECO,2003,0.06883795122134476,0.09786114798556099,0.6006569850434832,0.7182339020362927,,,,0.006478469132445233,0.0642188768390737,7198813.335853246,659965.341001239,122377.056075615,15.789426755938061,13.399942598989233,11.714862181126724,0.03949004799501665,0.019772522659582847,-0.04940977464191043,-0.005601387790995002,-0.5601387790995003,GDP growth model uses lagged risk_norm_without_GDP and controls for industrial value-added growth at 2010 prices.
CHAPECO,2004,0.08203401636415568,0.06883795122134476,0.6907267049068513,0.6006569850434832,0.7182339020362927,0.09786114798556099,0.08291103852368714,0.007995369861898634,0.0645238621602804,7568287.5053002015,779262.276163056,129198.24359541,15.839477378593243,13.56610295132398,11.769103275775462,0.05005062265518134,0.16616035233474769,0.05424109464873794,-0.005601387790995002,-0.5601387790995003,GDP growth model uses lagged risk_norm_without_GDP and controls for industrial value-added growth at 2010 prices.
CHAPECO,2005,0.07997381267589768,0.08203401636415568,0.6178483807219245,0.6907267049068513,0.6006569850434832,0.06883795122134476,0.07694859342046603,0.007694932233003273,0.07282195614508341,7714281.887661647,757279.639471642,121466.168836286,15.858583959429252,13.537487869056665,11.707391057197627,0.019106580836009357,-0.028615082267315017,-0.06171221857783493,-0.005601387790995002,-0.5601387790995003,GDP growth model uses lagged risk_norm_without_GDP and controls for industrial value-added growth at 2010 prices.
CHAPECO,2006,0.06862809524603837,0.07997381267589768,0.4749956165718021,0.6178483807219245,0.6907267049068513,0.08203401636415568,0.07687864142869726,0.008429972940797763,0.0714846647542273,8075717.523408171,822559.687562135,114221.368693939,15.90437228051342,13.620176327453303,11.645893675109228,0.045788321084167194,0.08268845839663719,-0.06149738208839928,-0.005601387790995002,-0.5601387790995003,GDP growth model uses lagged risk_norm_without_GDP and controls for industrial value-added growth at 2010 prices.
CHAPECO,2007,0.062339171348100665,0.06862809524603837,0.433099930177631,0.4749956165718021,0.6178483807219245,0.07997381267589768,0.07031369309001224,0.008017654722647639,0.0710757455675331,8962459.439559408,1014201.36865708,122690.053556171,16.0085552383076,13.829612031836406,11.71741656430132,0.10418295779418152,0.20943570438310388,0.07152288919209226,-0.005601387790995002,-0.5601387790995003,GDP growth model uses lagged risk_norm_without_GDP and controls for industrial value-added growth at 2010 prices.
CHAPECO,2008,0.07981276233561407,0.062339171348100665,0.5146208296777711,0.433099930177631,0.4749956165718021,0.06862809524603837,0.07026000964325103,0.009143760114794522,0.07001606453351955,9935903.064092765,1059497.14687647,144929.879304693,16.111665327078494,13.873304963790659,11.884005313432754,0.10311008877089378,0.0436929319542525,0.1665887491314333,-0.005601387790995002,-0.5601387790995003,GDP growth model uses lagged risk_norm_without_GDP and controls for industrial value-added growth at 2010 prices.
CHAPECO,2009,0.06188293330895389,0.07981276233561407,0.5509561559313203,0.5146208296777711,0.433099930177631,0.062339171348100665,0.06801162233088955,0.009315901285680269,0.06723980275834454,9556416.169626947,960172.146935638,132322.01057199898,16.072723337089304,13.774867867092782,11.792993704912325,-0.03894198998919052,-0.09843709669787692,-0.09101160852042867,-0.005601387790995002,-0.5601387790995003,GDP growth model uses lagged risk_norm_without_GDP and controls for industrial value-added growth at 2010 prices.
CHAPECO,2010,0.04923866076654855,0.06188293330895389,0.4959194525010431,0.5509561559313203,0.5146208296777711,0.07981276233561407,0.06364478547037217,0.007287918469307479,0.0698308204645699,11261212.973956568,1073571.0,115657.0,16.236874899026436,13.886501032912221,11.658384193281396,0.16415156193713187,0.11163316581943938,-0.13460951163092894,-0.005601387790995002,-0.5601387790995003,GDP growth model uses lagged risk_norm_without_GDP and controls for industrial value-added growth at 2010 prices.
CHAPECO,2011,0.04847898231249557,0.04923866076654855,0.503578202649592,0.4959194525010431,0.5509561559313203,0.06188293330895389,0.05320019212933267,0.006293602789347775,0.0717565801007852,12013859.450468289,1282381.8806598692,125251.8124736369,16.30157149551145,14.064229750935514,11.73808148968981,0.06469659648501391,0.1777287180232925,0.07969729640841372,-0.005601387790995002,-0.5601387790995003,GDP growth model uses lagged risk_norm_without_GDP and controls for industrial value-added growth at 2010 prices.
CHAPECO,2012,0.06021598201366778,0.04847898231249557,0.726409868926075,0.503578202649592,0.4959194525010431,0.04923866076654855,0.052644541697570636,0.007418424594597999,0.0616413702364872,12297842.470303709,1245561.2094804675,93405.48045394644,16.324934396038305,14.03509675698141,11.444705299732606,0.023362900526855412,-0.029132993954103625,-0.29337618995720405,-0.005601387790995002,-0.5601387790995003,GDP growth model uses lagged risk_norm_without_GDP and controls for industrial value-added growth at 2010 prices.
CHAPECO,2013,0.03718447623848762,0.06021598201366778,0.4535133849530981,0.726409868926075,0.503578202649592,0.04847898231249557,0.04862648018821699,0.005028567089572592,0.058942757327296,13203915.225916823,1313955.0065713404,132945.1001137826,16.396023951601137,14.088552235866114,11.797691540886943,0.07108955556283192,0.05345547888470392,0.35298624115433697,-0.005601387790995002,-0.5601387790995003,GDP growth model uses lagged risk_norm_without_GDP and controls for industrial value-added growth at 2010 prices.
CHAPECO,2014,0.04749215437318413,0.03718447623848762,0.5981840179760722,0.4535133849530981,0.726409868926075,0.06021598201366778,0.048297537541779845,0.006403070781788358,0.05483071606203475,14395842.479325015,1667440.0417779638,97645.2678373822,16.482450006145996,14.326800099170704,11.489096474683905,0.08642605454485874,0.2382478633045899,-0.3085950662030381,-0.005601387790995002,-0.5601387790995003,GDP growth model uses lagged risk_norm_without_GDP and controls for industrial value-added growth at 2010 prices.
CHAPECO,2015,0.044476061054438486,0.04749215437318413,0.4589859987394372,0.5981840179760722,0.4535133849530981,0.03718447623848762,0.04305089722203675,0.0044454884897715706,0.0516062517525544,13329312.22976827,1398013.225143536,101209.88167986479,16.405476095157493,14.150562661776595,11.524951676126486,-0.07697391098850304,-0.1762374373941089,0.035855201442581475,-0.005601387790995002,-0.5601387790995003,GDP growth model uses lagged risk_norm_without_GDP and controls for industrial value-added growth at 2010 prices.
CHAPECO,2016,0.026233900397476858,0.044476061054438486,0.4510647183299377,0.4589859987394372,0.5981840179760722,0.04749215437318413,0.03940070527503316,0.004440974565763465,0.0445378922880467,12911273.273231387,1229944.5405926025,141495.56871073227,16.373611384855824,14.02247963738296,11.86002367904313,-0.03186471030166871,-0.12808302439363572,0.3350720029166432,-0.005601387790995002,-0.5601387790995003,GDP growth model uses lagged risk_norm_without_GDP and controls for industrial value-added growth at 2010 prices.
CHAPECO,2017,0.05737191427289881,0.026233900397476858,0.7841248550699296,0.4510647183299377,0.4589859987394372,0.044476061054438486,0.04269395857493805,0.007014022442829809,0.04042212516141525,13309839.195543235,1278346.7592192192,90639.77670688099,16.40401410882147,14.061078206708904,11.414648432182537,0.030402723965647027,0.038598569325944965,-0.4453752468605927,-0.005601387790995002,-0.5601387790995003,GDP growth model uses lagged risk_norm_without_GDP and controls for industrial value-added growth at 2010 prices.
CHAPECO,2018,0.024549773532851236,0.05737191427289881,0.5820248669133075,0.7841248550699296,0.4510647183299377,0.026233900397476858,0.03605186273440897,0.004758231858237799,0.03817717361654165,13766389.769695764,1285615.5257682933,90864.64697716212,16.43774065547945,14.06674817000356,11.417126282372307,0.03372654665797725,0.005669963294655744,0.002477850189769981,-0.005601387790995002,-0.5601387790995003,GDP growth model uses lagged risk_norm_without_GDP and controls for industrial value-added growth at 2010 prices.
CHAPECO,2019,0.047163638092715725,0.024549773532851236,0.5600351732225848,0.5820248669133075,0.7841248550699296,0.05737191427289881,0.04302844196615526,0.005313894923897595,0.0380569556384437,14451595.55968684,1443450.749364584,106239.33622498042,16.486315385782436,14.182547158600801,11.573449716808405,0.0485747303029882,0.11579898859724125,0.1563234344360982,-0.005601387790995002,-0.5601387790995003,GDP growth model uses lagged risk_norm_without_GDP and controls for industrial value-added growth at 2010 prices.
CHAPECO,2020,0.035012428026820565,0.047163638092715725,0.7121020038839525,0.5600351732225848,0.5820248669133075,0.024549773532851236,0.035575279884129174,0.007921129652598441,0.0410630542020522,15419134.126329664,1663282.9881966424,111004.9363854523,16.551119771885332,14.32430391098427,11.617329951246635,0.06480438610289596,0.1417567523834684,0.0438802344382303,-0.005601387790995002,-0.5601387790995003,GDP growth model uses lagged risk_norm_without_GDP and controls for industrial value-added growth at 2010 prices.
